Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total
((rX/exp(rA))/log((rX*xX))),0.9354008531199819,1.087686711115422,4,5,9
((exp(-rX))^2+sqrt((rA/rX))),0.9354149047077138,1.090664317055047,3,6,8
((rB+(rA/xX))/(exp(rA))^2),0.9354150810752686,1.050561881686405,4,5,9
((xX*log(xX))/exp((rX/rA))),0.935429384775698,1.0949331591258908,4,5,9
((rX/rA)+((xX)^2*sqrt(xX))),0.9354375496313094,1.0790833371664401,4,5,9
((rX/rA)+((xX)^2/exp(xX))),0.9354375496313094,1.0789679198656892,4,5,9
((exp(-rA)-exp(-rX))/xX),0.9354512939620011,1.0906752082096034,3,6,7
((rX*xX)*(exp(-rA)-exp(-rX))),0.9354593058663889,1.0877871383573836,4,7,9
(((rA-rX)*exp(xX))/rA),0.9354676285874933,1.0789377374589593,4,4,8
(((rA-rX)/rA)*sqrt(sqrt(xX))),0.9354676285874933,1.0801882485721876,4,5,9
(((rA-rX)/rA)*exp(sqrt(xX))),0.9354676285874933,1.0789377374589593,4,5,9
((exp(xX)+exp(-xX))/(rA/rX)),0.9354676285874933,1.0790820906365344,4,6,9
(exp(xX)*log((rA/rX))),0.9354690772508844,1.080963451036391,3,4,7
(log((rA/rX))*exp(sqrt(xX))),0.9354690772508846,1.0795032828313396,3,5,8
(log((rA/rX))*sqrt(sqrt(xX))),0.9354690772508846,1.0795157410309066,3,5,8
(((rX/rA)-xX)+sqrt(exp(-rX))),0.9354700147111618,1.078553480050012,4,6,9
(((rA-rX)*log(xX))/exp(rA)),0.9355081355340892,1.0909527422090899,4,5,9
(((xX)^2*log(xX))-(rX/rA)),0.9355176265815581,1.0793294873884975,4,5,9
(((rA-rX)/rA)+sqrt(exp(-xX))),0.9355176265815581,1.0793294873884975,4,6,9
(((xX)^2-(rX/rA))-xX),0.9355176265815581,1.0793808865803618,4,4,8
((exp(-rX))^2-(xX+(rX/rA))),0.9355176265815581,1.0803770182831673,4,6,9
(sqrt(exp(xX))-(xX+(rX/rA))),0.9355176265815581,1.0793294873884975,4,5,9
((rA/(rA+rX))-((xX)^2)^2),0.9355176265815581,1.080789655593549,4,5,9
(exp(-(rX/rA))/sqrt(exp(xX))),0.9355176265815581,1.0793808865803618,3,6,8
(sqrt(exp(-xX))-(rX/rA)),0.9355176265815581,1.0793294873884975,3,5,7
(((rA+rX)/rA)-sqrt(exp(-xX))),0.9355176265815582,1.0793294873884975,4,6,9
(exp(xX)/((rA/rX)+sqrt(xX))),0.9355176265815582,1.0809807352688146,4,5,9
((xX*(xX)^2)+sqrt((rX/rA))),0.9355176265815582,1.0809807352688146,4,5,9
((rA-rX)/((rA*xX)-rA)),0.9355176265815582,1.081155675817211,5,4,9
((rX/rA)+(xX+(rX/rA))),0.9355176265815582,1.079380886580362,5,4,9
(((xX)^2)^2+(rX/(rA+rX))),0.9355176265815582,1.080789655593549,4,5,9
((exp(-rA)/xX)/exp((rA/rX))),0.9355279647496031,1.0775116337525557,4,6,9
((rX/rA)*log((rX*xX))),0.9355753346307728,1.0774024964185718,4,4,8
((rX/rA)+((xX)^2*log(rA))),0.9356210338959927,1.0779350899877223,4,5,9
((rX/rA)*(sqrt(xX)-xX)),0.9356210338959927,1.0778285293865821,4,4,8
(exp((rX*xX))*log((rA/rX))),0.9356218278263859,1.0758340745445554,4,5,9
(((rA-rX)/rX)/sqrt(sqrt(rA))),0.9356375679832364,1.0786373413673545,4,5,9
(exp(xX)/((xX)^2+(rA/rX))),0.9356375679832364,1.0785258383471135,4,5,9
(exp((rB-rA))*log((rB*xX))),0.9356389757294022,1.0851435873932354,4,5,9
(((rX-rA)-rA)/exp(sqrt(rB))),0.9356433794412111,1.053337107633853,4,5,9
((exp(xX))^2*(sqrt(rA)-sqrt(rX))),0.935660495704638,1.0758608365963487,3,6,9
(((rA/rX)*sqrt(rB))/exp(rB)),0.9356760986645756,1.0438521641983827,4,5,9
(((rX/rA)*exp(rB))/sqrt(rB)),0.9356760986645756,1.0438521641983827,4,5,9
(((rA-rB)-rX)/(rA*xX)),0.9356802579221002,1.047720227217161,5,4,9
((exp(xX))^-1+sqrt((rX/rA))),0.9356897882183616,1.0908438120788266,3,6,9
((rX*log(rA))-rX),0.9357066224498055,1.0807599679351714,3,3,6
(rX/exp(rA)),0.9357066224498056,1.0805289817068324,2,2,4
exp(-(rX/exp(rA))),0.9357066224498056,1.0805289817068324,2,4,5
exp(-(exp(rA)/rX)),0.9357066224498056,1.0805289817068324,2,4,5
(((rX)^2/(rA+rX))-rA),0.9357066224498056,1.0798909315268048,4,4,8
sqrt((rX/exp(rA))),0.9357066224498056,1.0805289817068324,2,3,5
(((rA-rX)/exp(rA))/sqrt(xX)),0.9357240825963712,1.0771287250533592,4,5,9
((rA*(rA-rX))/exp((rA)^2)),0.9357394652520277,1.0801208113627094,4,5,9
(exp((rX-rA))*exp(-sqrt(rX))),0.9357394652520278,1.0801208113627094,3,6,8
((log(rX)/rA)-(log(rA)/rX)),0.9357484405024977,1.078283761180102,4,5,9
((rX/(rA)^2)*sqrt((rA+rB))),0.935750797935435,1.0576275396021402,4,5,9
(sqrt(xX)/(exp(xX)+exp(-rA))),0.93576781514524,1.09907114097052,3,6,8
((exp(xX)+exp(-rA))/sqrt(xX)),0.93576781514524,1.09907114097052,3,6,8
(log((rA*xX))/(xX*log(xX))),0.9357678151452401,1.0980599637247082,4,5,9
sqrt(((xX)^2+(rX/rA))),0.9357745015467218,1.0810861005140169,3,4,7
(((rA-rX)/rA)-(xX)^2),0.9357745015467218,1.0811059059924535,4,4,8
exp(-((xX)^2+(rX/rA))),0.9357745015467218,1.0802638579741324,3,5,7
((xX)^2+(rX/rA)),0.9357745015467218,1.0811059059924535,3,3,6
log(((xX)^2+(rX/rA))),0.9357745015467218,1.0810861005140169,3,4,7
((rX/rA)+(exp(xX)+exp(-xX))),0.9357745015467218,1.0812347441487262,4,6,9
((xX)^2+((rA+rX)/rA)),0.9357745015467218,1.0811059059924535,4,4,8
(((xX)^2+(rX/rA)))^-1,0.9357745015467218,1.0802638579741324,3,5,8
((log(xX))^-1+(exp(-rA)/xX)),0.9357917547018801,1.0907525806623108,3,7,9
((sqrt(rX)/rA)*exp(sqrt(rX))),0.9357957222179746,1.0961004545440756,3,5,8
((exp(-rA)/xX)-(rA/rX)),0.935806544940819,1.0789260468445931,4,5,8
((exp(-rX)-exp(xX))/(rA*xX)),0.9358612254768242,1.0774603131336513,4,6,9
((rX/rA)+((rB/rX))^2),0.9358634201321612,1.029090300077695,4,4,8
((rX/exp(rA))/(sqrt(xX)-xX)),0.9358838026471893,1.0817781407762812,4,5,9
((exp(-rA)+exp(-xX))/(rA*xX)),0.9358862970392311,1.088468367534958,4,7,9
((xX/rX)+((rA)^-1/xX)),0.9358862970392311,1.0882961087948584,4,5,9
((exp(-rX))^2+(log(xX)/exp(rA))),0.9359409793993814,1.077692261710001,3,7,9
((rX/(rA)^2)*sqrt((rB+rX))),0.9359633730515181,1.0602127641910766,4,5,9
(((rB*xX)-rA)/sqrt(exp(rX))),0.9359667586240146,1.03795753703637,4,5,9
(sqrt(exp(rX))/((rB*xX)-rA)),0.9359667586240147,1.03795753703637,4,5,9
(((rA-rX)/rA)/sqrt(exp(xX))),0.9359671572800731,1.0775568622833296,4,5,9
(((rA-rX)/rA)/exp((xX)^2)),0.9359671572800731,1.078025768040518,4,5,9
(log((rA/rX))/sqrt(exp(xX))),0.9359671572800731,1.078025768040518,3,5,8
((exp(-xX))^2+(xX+(rX/rA))),0.9359671572800731,1.0780247425851102,4,6,9
(((xX)^2)^2-sqrt((rX/rA))),0.9359671572800731,1.0783911963182664,3,5,8
(log((rA/rX))/exp((xX)^2)),0.9359671572800731,1.0781406671317761,3,5,8
(exp(sqrt(rB))*(exp(-rA)-exp(-rX))),0.9359793685028592,1.0507874790488902,3,8,9
((rA-rX)/log((rA+rX))),0.9359902211189196,1.0767473024375822,4,4,8
((exp(xX))^2/((xX)^2*exp(rA))),0.9359999325844282,1.0894251765927359,3,6,9
((exp(xX)/xX)/sqrt(exp(rA))),0.9359999325844282,1.0894251765927359,3,5,8
((exp(-rX)-exp(xX))-(rX/rA)),0.9360090931145416,1.0765278076978468,4,6,9
(((rB+rX)/rA)+(exp(-rX))^2),0.9360125193321005,1.0459495256758953,4,6,9
((log(xX)/rA)/(exp(xX))^2),0.9360182054979563,1.097391139919851,3,5,8
(sqrt(sqrt(rB))*(log(rX)/(rA)^2)),0.9360194742461464,1.0793671714569801,3,6,9
(sqrt(xX)*exp((rX-rA))),0.9360465817748962,1.080163016495107,3,4,7
(log((rA/rX))/exp((xX/rB))),0.9360992747525925,1.1011270976134222,4,5,9
log((exp(xX)-exp(-rA))),0.936100195746518,1.0760986393571224,2,5,6
exp((exp(-rA)-exp(xX))),0.936100195746518,1.0760986393571224,2,5,6
((exp(-rA)-exp(xX)))^-1,0.936100195746518,1.0760986393571224,2,6,7
((exp(xX)*log(xX))/sqrt(rA)),0.9361136614582094,1.0756549925329675,3,5,8
(log(xX)/(rA+(rA*xX))),0.9361136614582094,1.0757737062400605,4,4,8
((sqrt(rA)+sqrt(rX))/exp(sqrt(rA))),0.9361215691622621,1.0776587599801855,3,6,9
(((rA-rX)/rA)*sqrt(sqrt(rX))),0.9361636049953632,1.0761681319751648,4,5,9
(((rX/rA))^2*sqrt(sqrt(rB))),0.9361781706806843,1.0670701063235843,3,5,8
((rX/exp(rA))*log((rA*xX))),0.9361973975801805,1.0779019261572313,4,5,9
(sqrt(xX)+(rA/(rB+rX))),0.9362120845298294,1.0516101776558504,4,4,8
((exp(rX)+exp(xX))/exp(rA)),0.9362195670487403,1.0748724449839262,3,5,8
((sqrt(xX)/exp(rB))-(rX/rA)),0.9362323411029282,1.0666315889843279,4,5,9
(exp(-sqrt(rA))/(xX*sqrt(rA))),0.9362360426660414,1.0786759149410816,3,6,8
(((rA-rX)/rA)*sqrt(exp(rB))),0.9362787125196883,1.0876007166008244,4,5,9
(exp(-(rA)^-1)/log((rA+rX))),0.9363012919498769,1.094226047352701,3,7,9
((rX/exp(rA))/sqrt((rA*xX))),0.9363100039872851,1.0790235163807655,4,5,9
(exp(-sqrt(rA))/sqrt(xX)),0.9363270926165655,1.079338612570893,2,5,6
(sqrt((rX/rA))/(sqrt(xX)-xX)),0.9363345610393597,1.085126356521794,4,5,9
((sqrt(xX)-xX)*sqrt((rA/rX))),0.9363345610393599,1.085126356521794,4,5,9
((rA-rX)*(rB/(rA+rX))),0.9363366575425792,1.048305380698889,5,4,9
((rA-rX)/(xX+(rA/rB))),0.9363517735998312,1.0680862851998705,5,4,9
(exp((rX-rA))/exp(-(rX)^-1)),0.9363812143627861,1.0819250065209058,3,7,9
(log((rA*xX))/sqrt((rA*xX))),0.9364084560128619,1.0763460231167004,4,5,9
(((rA*xX))^2*log((rA*xX))),0.9364084560128619,1.0763460231167004,4,5,9
(sqrt((rA*xX))/((rA*xX))^2),0.9364084560128619,1.0763460231167004,4,5,9
(log((rA*xX))/exp((rA*xX))),0.9364084560128619,1.0763460231167004,4,5,9
(sqrt((rA*xX)))^-1,0.9364084560128619,1.0763460231167004,2,4,6
(exp(-(rA*xX))/(rA*xX)),0.9364084560128619,1.0763460231167004,4,5,8
(log((rA*xX)))^2,0.9364084560128619,1.0763460231167004,2,3,5
(exp((rA*xX))/(rA*xX)),0.9364084560128619,1.0763460231167004,4,4,8
(log((rA*xX))/(rA*xX)),0.9364084560128619,1.0763460231167004,4,4,8
(exp((rA*xX))/sqrt((rA*xX))),0.9364084560128619,1.0763460231167004,4,5,9
(exp(-(rA*xX))/sqrt((rA*xX))),0.9364084560128619,1.0763460231167004,4,6,9
((rA)^-1/xX),0.9364084560128619,1.0763460231167004,2,3,5
(sqrt((rA*xX))/exp((rA*xX))),0.9364084560128619,1.0763460231167004,4,5,9
(exp((rX-rA))+exp(-(rA*rX))),0.9364123853339101,1.0759212122322845,4,6,9
((rB/rX)+(rX/(rA+rB))),0.9364169199476373,1.0396380257100664,5,4,9
((rX/exp(rA))/exp((rA*xX))),0.9364361483220446,1.0789771127608168,4,5,9
((rX/(rA)^2)/exp((rA)^-1)),0.9364361483220446,1.0804172463192248,3,6,9
(((rA-rX)/log(xX))/sqrt(rA)),0.9364550345363146,1.083592544058466,4,5,9
(log((rA/rX))*sqrt(exp(rB))),0.93646132774958,1.0809244534898865,3,5,8
(exp(sqrt(rX))/(rA*exp(xX))),0.9364683425514281,1.077896930180143,3,5,8
((exp(-rA)+exp(-xX))/(rA/rX)),0.9364683425514281,1.0796455293104077,4,7,9
((exp(-rA))^2-(rX/rA)),0.9364683563051535,1.099936617964,3,5,7
(((rA+rX)/rA)-(exp(-rA))^2),0.9364683563051535,1.099936617964,4,6,9
(((rA-rX)/rA)+(exp(-rA))^2),0.9364683563051535,1.099936617964,4,6,9
(exp(sqrt(rX))/sqrt(exp(rA))),0.9365024880622396,1.087025543002103,2,5,7
(((rA-rX)/rA)*sqrt(exp(rA))),0.9365290159377313,1.099132174047427,4,5,9
(((xX)^2)^2+(exp(-rX)-exp(-rA))),0.9365510986213507,1.0786958049620554,3,8,9
(exp(-sqrt(rA))/(exp(xX)+exp(-rX))),0.9365759136782992,1.091573885313732,3,8,9
(((rA-rX)/(rB-rX))/rA),0.9366472650887961,1.0361654463586514,5,4,9
((log(xX)/rA)*log((rA/rX))),0.9366574660366059,1.0783226950297,4,5,9
((rX/rA)+(exp(-rX))^2),0.9366574660366059,1.0786457910031584,3,5,7
(((rX-rA)/rA)+(exp(-rX))^2),0.9366574660366059,1.0786457910031584,4,6,9
(((rA+rX)/rA)+(exp(-rX))^2),0.9366574660366059,1.0786457910031584,4,6,9
(exp(-(rA)^-1)-exp(-(rX)^-1)),0.936657466036606,1.078829086036786,2,9,9
(exp(-rA)+exp(-(rX)^-1)),0.936657466036606,1.0785281314347814,2,7,7
((rX/rA)+(exp(-rA)/xX)),0.9366579882392128,1.076495517574362,4,5,8
((rX/rA)+sqrt(sqrt(xX))),0.9366875735198088,1.082614177115429,3,4,7
(((rX-rA)/rA)+sqrt(sqrt(xX))),0.9366875735198088,1.082614177115429,4,5,9
(((rA+rX)/rA)+sqrt(sqrt(xX))),0.9366875735198088,1.082614177115429,4,5,9
((rX/rA)+(log(xX)*sqrt(xX))),0.936687573519809,1.0828986882217642,4,5,9
((rX/rA)+(xX/exp(rA))),0.936687573519809,1.0824057236412532,4,4,8
(((rA/rX)-(rX/rA))-xX),0.936687573519809,1.083001007875253,5,4,9
((exp(-rX)-exp(-xX))/rA),0.9366919700678161,1.0758031029235058,3,6,7
((xX/exp(xX))*exp((rX-rA))),0.936702326284448,1.102486940533187,4,5,9
((xX*log(rX))-(rX/rA)),0.9367042999135051,1.0779972764081696,4,4,8
((rX/rA)+((rB*xX)/rX)),0.9367055211815055,1.0653353703891273,5,4,9
((exp(-xX)/rA)/((xX)^2-xX)),0.9367645428846029,1.0879502088305208,4,6,9
(exp(-(rX/xX))-exp(-(rX/rA))),0.9367703333487036,1.0828322729119397,4,7,9
(exp(-(rA/rX))+exp(-(rX/xX))),0.9367703333487036,1.082572243826569,4,7,9
((log(xX)/rA)*log((rA*xX))),0.9367842933346174,1.0887987282685674,4,5,9
((xX+(xX)^-1)/rA),0.9367842933346174,1.091147454343186,3,4,7
(sqrt(exp(xX))/(rA*xX)),0.9367842933346174,1.091147454343186,3,4,7
(exp(sqrt(rX))*(log(xX)/exp(rA))),0.9367910207796019,1.0883004866104369,3,6,9
(log((rA/rX))*sqrt(sqrt(rX))),0.9367944538245868,1.0796363722580316,3,5,8
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(rA))),0.9367944538245868,1.0796363722580316,3,6,9
(sqrt(sqrt(rA))-sqrt(sqrt(rX))),0.9367944538245868,1.079765725329762,2,5,7
((rX/rA)+(xX/exp(xX))),0.9367965429379197,1.0793879921823497,4,4,8
((xX+(rX/rA))+sqrt(exp(-xX))),0.9367965429379197,1.0808946972235245,4,6,9
((rX/rA)+(xX/exp(rX))),0.9367965429379197,1.0795988067168687,4,4,8
(((rX-rA)/rA)+sqrt(exp(xX))),0.9367965429379197,1.0810512947593416,4,5,9
(((rA+rX)/rA)+sqrt(exp(xX))),0.9367965429379197,1.0810512947593416,4,5,9
((rX/rA)+sqrt(exp(xX))),0.9367965429379197,1.0810512947593416,3,4,7
((exp(-rA)-exp(-rX))/(rA*xX)),0.9368048728367334,1.076450306904892,4,7,9
(sqrt((xX/rA))-(sqrt(rX)/rA)),0.9368048728367334,1.0764583546047994,4,5,9
((rA-rX)/(exp(-xX)-exp(rA))),0.9368127355580074,1.0784388599564703,4,6,9
((rA-rX)/(exp(-rX)-exp(rA))),0.9368127355580076,1.0789491764201724,4,6,9
((rA-rX)/(exp(-rA)-exp(rA))),0.9368127355580076,1.0793338605380627,4,6,9
((rX/rA)+(exp(-rX)+exp(-xX))),0.9368127355580076,1.0777623556207194,4,7,9
((exp(-rA)-exp(-rX))/sqrt(exp(xX))),0.9368127355580076,1.0787848040235037,3,8,9
((rA-rX)*(exp(-rA)+exp(-rX))),0.9368127355580076,1.0781703828662539,4,7,9
((exp(-rA)-exp(-rX))/exp((xX)^2)),0.9368127355580076,1.0787808800601155,3,8,9
((rX/rA)+(exp(-rA)+exp(-xX))),0.9368127355580076,1.0774066010101708,4,7,9
((xX/exp(rA))-(rX/rA)),0.9368816884144883,1.092241641396202,4,4,8
((exp(-rA)-exp(rX))/(rA*rX)),0.936900355503754,1.102277229461605,4,6,9
(((rA-rX)/rA)*sqrt(sqrt(rA))),0.936914972019876,1.0767614770213543,4,5,9
((log(xX)/exp(rA))-(rX/rA)),0.9369292272789036,1.07819512088516,4,5,9
(((rA-rX)*exp(xX))/exp(rA)),0.9369522629075872,1.079368203847774,4,5,9
((xX*sqrt(xX))-(rX/rA)),0.9369559906061363,1.0928590866132235,4,4,8
((log(rA)/xX)+(log(rX))^-1),0.9369770943444091,1.0916768767373755,3,6,9
(((rA-rX)/rA)*exp(sqrt(rB))),0.9369994989364767,1.0775650702580937,4,5,9
(exp((rB+rX))/(rA)^2),0.9370017385196568,1.0351455818832407,3,4,7
((rA/xX)/(exp(rA)-exp(xX))),0.9370098731730616,1.0959072207841785,4,5,9
((rX/rA)/exp((xX)^2)),0.9370535727835712,1.0920671370643407,3,4,7
((exp(-rX)-exp(-xX))/exp(rA)),0.9371030686347166,1.0927006965938642,3,7,8
(exp(sqrt(rX))*(exp(-rA)-exp(-rX))),0.9371069020505508,1.0791945639537404,3,8,9
((exp(-xX))^2-(log(rA)/exp(rB))),0.9371450437526041,1.0866777489295258,3,7,9
(sqrt(log(rX))/(exp(-rX)-exp(rA))),0.937156689787972,1.0949494111605864,3,7,9
(sqrt(log(rX))/(rA+(rA+rX))),0.937214110268119,1.0978087817858873,4,5,9
(((xX)^2/log(xX))-(rX/rA)),0.93722719064257,1.0823089691648389,4,5,9
((rX/rA)+(exp(xX))^-1),0.9372363602162257,1.093387854666918,3,5,8
(((rB+rX)/rA)+sqrt(exp(xX))),0.9372693869371165,1.0439694960697188,4,5,9
((xX)^2+((rB+rX)/rA)),0.9372693869371165,1.0439694960697188,4,4,8
(sqrt((rB+rX))/(xX*(rA)^2)),0.937282915035397,1.0633488835919749,4,5,9
(((xX)^2+(rA/rX)))^-1,0.9373683831644338,1.0936004071393064,3,5,8
sqrt(((xX)^2+(rA/rX))),0.9373683831644338,1.0936004071393064,3,4,7
log(((xX)^2+(rA/rX))),0.9373683831644338,1.0936004071393064,3,4,7
exp(-((xX)^2+(rA/rX))),0.9373683831644338,1.0936004071393064,3,5,7
(exp((xX)^2)/(xX+(rA/rX))),0.9373846833405016,1.0926356855576178,4,5,9
(((rB+rX)/rA)/sqrt(sqrt(rA))),0.9373928464321325,1.0302245705363344,4,5,9
((rA/(rB+rX))*sqrt(sqrt(rA))),0.9373928464321326,1.0302245705363344,4,5,9
((rX/rA)+(rB/(rB+rX))),0.937397281985622,1.0403697477928897,5,4,9
((rX/(rB+rX))-(rX/rA)),0.937397281985622,1.0403697477928897,5,4,9
(log((rA/rX))/exp(sqrt(xX))),0.9374218256244112,1.0793965126818503,3,5,8
(log((rA/rX))/sqrt(sqrt(xX))),0.9374218256244112,1.0793965126818503,3,5,8
(log((rA/rX))/(xX*log(xX))),0.9374218256244112,1.0792390640402367,4,5,9
(log((rA/rX))/exp(xX)),0.9374218256244112,1.0793965126818503,3,4,7
(log((rA/rX))/sqrt(xX)),0.937445423569922,1.089616988283877,3,4,7
(((rX)^2*exp(rB))/exp((rA)^2)),0.9374469608243503,1.0512139961136537,3,6,9
exp((exp(-rA)-exp(-rX))),0.9374677222098817,1.0798363603841383,2,6,6
(exp(-rA)-exp(-rX)),0.9374677222098817,1.0798363603841383,2,5,5
exp((exp(-rX)-exp(-rA))),0.9374677222098817,1.0798363603841385,2,6,6
(sqrt(exp(rA))-((rB+rX)/rA)),0.9374746415637732,1.054365400424409,4,5,9
((exp(-rA)/(rA+rX))/(xX)^2),0.9374986315232701,1.0954441218146875,4,6,9
(((rX)^2/(rA*xX))/log(rX)),0.9375007189365225,1.1031190295170479,4,5,9
((log(rX)/exp(rA))-(rX/rA)),0.9375440691345395,1.082843770551127,4,5,9
(((rX)^2/rA)-(rA*log(rA))),0.9375527957208509,1.090887201728717,4,5,9
((exp(rX))^2/((rX)^2*exp(rA))),0.9375589346981253,1.0728170519020153,3,6,9
((exp(rX)/rX)/sqrt(exp(rA))),0.9375589346981253,1.0728170519020153,3,5,8
((sqrt(rX)/exp(xX))/exp(sqrt(rA))),0.9375691044906916,1.0869498805606759,3,6,9
((rX/exp(rA))*sqrt((rA+rX))),0.9375887993758543,1.0885856635848767,4,5,9
(((rA/rX)-sqrt(xX))/sqrt(rB)),0.9376521151820346,1.0573173240986091,4,5,9
(log((rA/rX))*exp(sqrt(rX))),0.9376889008005844,1.0990909132009794,3,5,8
(((rA)^-1/xX)-(xX/rB)),0.9377886801798347,1.0818924491620951,4,5,9
(((rA-rX)/rA)/(exp(xX))^2),0.9377911143670289,1.0878209316945722,4,5,9
(exp((rX-rA))+exp((xX/rA))),0.9377925082631542,1.0784295226170377,4,5,9
((xX*(xX)^2)+sqrt((rA/rX))),0.9377998459376754,1.0883360889589928,4,5,9
((rX/rA)+(log(rX)/exp(rA))),0.9378010025202861,1.0828857376417438,4,5,9
(sqrt((rB+rX))/((rA*xX))^2),0.9378704118582016,1.09162888408875,4,5,9
(exp((xX/rX))*log((rA/rX))),0.9379069126952393,1.0814380549329763,4,5,9
(((rX/rA)*exp(xX))-xX),0.9379110081558236,1.0820633199571457,4,4,8
((exp(-rX))^2-(exp(-rA)+exp(-xX))),0.9379394242316121,1.077882368767952,3,9,9
((exp(rX)/(rA*rX))/sqrt(xX)),0.9379449605269451,1.0880077174776452,4,5,9
(((rA-rX)/(rA*xX))-xX),0.9379652349969936,1.0880393351847841,5,4,9
((rX*log(xX))+(rA/sqrt(xX))),0.9380153565075534,1.0896186252744577,4,5,9
((rA-rX)/(rX+(rA*xX))),0.9380232585439128,1.0797892516677043,5,4,9
((rA-rX)/(rA+(rA*xX))),0.9380232585439128,1.0797892516677043,5,4,9
(((xX)^2/exp(rA))-(rX/rA)),0.9380232585439128,1.0799207753565976,4,5,9
((sqrt(xX)-xX)/exp((rA/rX))),0.9380232585439129,1.0796414652448678,4,5,9
(exp((xX)^2)/(rA*xX)),0.9380537106983735,1.0939667647759488,3,4,7
(exp(xX)/(xX+(rX/rA))),0.938074288811526,1.089415576238855,4,4,8
(((rA-rX)/rA)/sqrt(xX)),0.938074288811526,1.0895094991537237,4,4,8
((xX+(rX/rA))/exp(xX)),0.9380742888115261,1.089415576238855,4,4,8
((rX/rA)/sqrt(exp(xX))),0.9380830192430282,1.0906782756471496,3,4,7
(exp((rX*xX))*sqrt((rX/rA))),0.9381048157781413,1.0997996757466173,4,5,9
(sqrt((rA/rX))/exp((rX*xX))),0.9381048157781415,1.0997996757466173,4,5,9
(((rA-rX)/rA)/sqrt(sqrt(xX))),0.9381313414158693,1.0793016510317757,4,5,9
((rA-rX)/(rA+(rX*xX))),0.9381313414158693,1.0793966034862468,5,4,9
(((rA-rX)/rA)/exp(sqrt(xX))),0.9381313414158693,1.0794236898144778,4,5,9
(((rA-rX)/exp(xX))/rA),0.9381313414158693,1.0796879768364758,4,4,8
(((rA*xX)/rX)-(rX/rA)),0.9381914263855833,1.092741145644117,5,4,9
((exp(rX)/rA)/exp(sqrt(rX))),0.9381919344413178,1.0801138931414218,3,5,8
((sqrt(rA)-sqrt(rX))/(rX*xX)),0.9383013341442384,1.0910838183182676,4,5,9
(log((rA/rX))*sqrt(sqrt(rA))),0.9383382420434152,1.0804303621958808,3,5,8
((sqrt(rA)-sqrt(rX))/sqrt(sqrt(rX))),0.9383382420434152,1.0804303621958808,3,6,9
((exp(-rA))^2+(log(rX)/exp(rA))),0.9383401340950508,1.0976216535195271,3,7,9
(((xX)^2)^2+sqrt((rA/rX))),0.9383425657573177,1.0801968862699367,3,5,8
((xX*(xX)^2)-(rX/rA)),0.9383425657573177,1.0801968862699367,4,4,8
(((xX)^2/exp(rX))-(rX/rA)),0.9383425657573177,1.0801154465991178,4,5,9
((exp(rA))^-1-sqrt(exp(-rX))),0.938419518211852,1.0783868042129796,2,7,8
(sqrt((rA+rB))/(xX*(rA)^2)),0.9384537902984086,1.0653362562407214,4,5,9
(((xX)^2/rA)+(log(xX)/rA)),0.9384573669663265,1.0796478958322195,4,5,9
((exp(-xX)/rA)/(xX+sqrt(xX))),0.9384573669663265,1.0817282928067233,4,6,9
(((xX)^2+(xX)^-1)/rA),0.9384573669663265,1.0809552140106282,3,5,8
((exp(xX)+exp(-xX))/(rA*xX)),0.9384573669663266,1.080847068040946,4,6,9
((exp(xX)/rA)/(xX+(xX)^2)),0.9384573669663266,1.0809552140106282,4,5,9
((exp(xX))^2/(xX*sqrt(rA))),0.9384608359598899,1.0901609593400783,3,5,8
((exp(xX)/sqrt(xX))/sqrt(sqrt(rA))),0.9384608359598899,1.0901609593400783,3,6,9
((rA+(rA/xX))/(rA)^2),0.9384610665461409,1.1010406339839054,4,4,8
(((rA-rX)/rA)+(exp(-xX))^2),0.938488703633529,1.0951354541433342,4,6,9
(((rA+rX)/rA)-(exp(-xX))^2),0.938488703633529,1.0951354541433342,4,6,9
((exp(-xX))^2-(rX/rA)),0.938488703633529,1.0951354541433342,3,5,7
(exp((rB-rA))/(rA*(xX)^2)),0.9384978688093196,1.0309566566580408,4,5,9
((exp(-xX)/rA)/exp((rX)^-1)),0.9385025376268352,1.0795500029390956,3,7,9
(sqrt(log(rX))+(exp(-rA)+exp(-rX))),0.9385341688007761,1.0968463410947373,3,8,9
((log(rX)/rA)*sqrt((xX/rX))),0.9385344907889207,1.1020369199710978,4,5,9
(((rA-rX)*log(xX))/rA),0.9385450559843999,1.0902142102274102,4,4,8
(log((rA/rX))/(xX+sqrt(xX))),0.9385450559843999,1.0899795598654447,4,5,9
(((rB+rX)/rA)+sqrt(sqrt(xX))),0.9385539273260141,1.045527260781737,4,5,9
((rX/rA)+(exp(-rA)/exp(xX))),0.9385662511968161,1.0807082431208905,4,6,9
(exp(-rX)+exp(-(rA)^-1)),0.9385662511968161,1.0785739068733822,2,7,7
((exp(-rX)+exp(-xX))/(rA/rX)),0.9385662511968161,1.080585969128451,4,7,9
((rA*log(rX))-(rX*log(rA))),0.9385662511968162,1.0802422777534706,4,5,9
(exp(-(rX/rA))+exp(-(rX/xX))),0.9385760930194917,1.0834140544348858,4,7,9
(exp(-(rA/rX))-exp(-(rX/xX))),0.9385760930194919,1.0834140544348858,4,7,9
