Descriptor,Accuracy_test,Accuracy_avg_fold_test,Num_features,Num_operators,Num_total
((log(rB))^2+(exp(-rA)/(xX)^2)),0.8676470588235294,0.7883298798176543,3,7,9
((sqrt(rA)/rX)*sqrt((rA+rB))),0.8676470588235294,0.7878118524658102,4,5,9
((rA*(rA+rB))/(rX)^2),0.8676470588235294,0.7878118524658102,4,4,8
((rX/rA)+(rX/(rB+rX))),0.8676470588235294,0.7878104710595386,5,4,9
(exp((rB/rX))-exp((rX/rA))),0.8676470588235294,0.7878104710595386,4,5,9
((rB/(rB+rX))-(rX/rA)),0.8676470588235294,0.7878104710595386,5,4,9
(exp((rB)^2)*(exp(-rA)-exp(-rX))),0.8676470588235294,0.7878104710595386,3,8,9
(exp(rB)*log((rA/rX))),0.8676470588235294,0.7878104710595386,3,4,7
(((rA/rX))^2*exp((rB*xX))),0.8676470588235294,0.7878077082469954,4,5,9
(sqrt(rB)/((rX/rA)-sqrt(xX))),0.8676470588235294,0.7878077082469954,4,5,9
(((rA+rB)*(rA/rX))-rX),0.8676470588235294,0.7872869180826081,5,4,9
(exp((rB-rA))/(rB*(xX)^2)),0.8676470588235294,0.7872855366763364,4,5,9
(((rX/rA)-sqrt(xX))/sqrt(rB)),0.8676470588235294,0.7872827738637934,4,5,9
(exp(-(xX/rB))-exp((rX-rA))),0.8676470588235294,0.7867564580743196,4,6,9
(exp((rX/rA))*exp(-(rB*xX))),0.8676470588235294,0.7862342865036608,4,6,9
(((rA-rX)*exp(rB))/rA),0.8676470588235294,0.7857121149330017,4,4,8
(exp((rB*xX))*exp(-(rX/rA))),0.8676470588235294,0.7857093521204586,4,6,9
(exp((rA/rX))/exp(-(rB*xX))),0.8676470588235294,0.785707970714187,4,6,9
((rX/exp(rB))/((rA*xX))^2),0.8676470588235294,0.7846622461665975,4,5,9
((rA/rX)*exp((rB*xX))),0.8676470588235294,0.7825528387898881,4,4,8
((rX/rA)/exp((rB*xX))),0.8676470588235294,0.7825528387898881,4,4,8
(exp(-rB)+exp((rX-rA))),0.8676470588235294,0.7888575770133996,3,5,7
((rA-rX)+(xX*(rB+rX))),0.8676470588235294,0.7893852742091448,5,4,9
(rX/(rA+(rB*xX))),0.8676470588235294,0.7909573145462081,4,3,7
(((rX/rA)-xX)+(exp(-rB))^2),0.8676470588235294,0.7893852742091448,4,6,9
(((rA+rX)+(rB*xX))/rX),0.8676470588235294,0.7909573145462081,5,4,9
((rA*(rB+rX))/(rX)^2),0.8676470588235294,0.794644287885067,4,4,8
(((rA-rX)+(rB*xX))/rX),0.8676470588235294,0.7909573145462081,5,4,9
((rB*exp(rA))/exp((rB+rX))),0.8676470588235294,0.7904434314131786,4,5,9
((exp(rB)/rB)*exp((rX-rA))),0.8676470588235294,0.7904434314131786,4,5,9
(exp((rX-rA))+exp(-(rB/xX))),0.8676470588235294,0.7904379057880921,4,6,9
(((rX/rA))^2+(exp(rB))^-1),0.8676470588235294,0.7799281668738777,3,6,9
(((rX)^2/rA)-(rA+rB)),0.8676470588235294,0.7904365243818207,4,4,8
(((rB/rX))^2-((rX/rA))^2),0.8676470588235294,0.7899171156237049,4,5,9
(exp((rX-rA))+exp(-sqrt(rB))),0.8676470588235294,0.7899171156237049,3,6,8
(((rX/rA))^2-(rB/rX)),0.8676470588235294,0.7899157342174332,4,4,8
(rA/((rB-rX)-rX)),0.8676470588235294,0.78991297140489,4,3,7
((exp(-rB))^2+(exp(-rA)/(xX)^2)),0.8676470588235294,0.7899115899986185,3,8,9
((exp(rB)/rB)*exp((rX/rA))),0.8676470588235294,0.7799350739052355,4,5,9
(exp((rA-rX))*sqrt(sqrt(rB))),0.8676470588235294,0.7899088271860755,3,5,8
(((rA/rX))^2*sqrt((rB*xX))),0.8676470588235294,0.7899088271860754,4,5,9
(((rX/rA))^2*log((rB*xX))),0.8676470588235294,0.7893894184279597,4,5,9
(((rA+rX)+(rX-rB))/rA),0.8676470588235294,0.789388037021688,5,4,9
(((rA-rX)+(rB-rX))/rA),0.8676470588235294,0.789388037021688,5,4,9
(((rB-rX)-rX)/rA),0.8676470588235294,0.789388037021688,4,3,7
(((rX/rA))^2-(rB/rA)),0.8676470588235294,0.7893866556154164,4,4,8
((sqrt(rA)/rX)*sqrt((rB+rX))),0.8676470588235294,0.794644287885067,4,5,9
(((rA/rX))^2*sqrt(sqrt(rB))),0.8676470588235294,0.7773062577704103,3,5,8
(((rX/rA))^2+sqrt((rX/rB))),0.8676470588235294,0.8035723166183173,4,5,9
((rA*(rB+rX))/log(rX)),0.8676470588235294,0.8056706727448543,4,4,8
((rA+rB)+(rA/log(rX))),0.8676470588235294,0.8103992264124878,4,4,8
(((rX/rA)*sqrt(rX))-sqrt(rB)),0.8676470588235294,0.8093493576460837,4,5,9
((rA/log(rX))*sqrt((rA*rB))),0.8676470588235294,0.809345213427269,4,5,9
((log(rX)/rA)/sqrt((rA*rB))),0.8676470588235294,0.809345213427269,4,5,9
(exp((rX/rA))/(xX*sqrt(rB))),0.8676470588235294,0.8067233043238016,4,5,9
((rA-rB)*(rB/log(rX))),0.8676470588235294,0.8067233043238016,4,4,8
(((rX/rA))^2*sqrt((rX-rB))),0.8676470588235294,0.8067177786987154,4,5,9
(((rA/rX))^2/sqrt((rX-rB))),0.8676470588235294,0.8067177786987154,4,5,9
(((rX/rA))^2+(exp(-rB)/xX)),0.8676470588235294,0.8061983699405996,4,6,9
(sqrt(sqrt(rB))*(exp(rA)/(rX)^2)),0.8676470588235294,0.8056679099323111,3,6,9
((rX/(rA)^2)+(log(rX)/rB)),0.8676470588235294,0.8109200165768753,4,5,9
(((rX)^2/exp(rA))/sqrt(sqrt(rB))),0.8676470588235294,0.8056679099323111,3,6,9
(((rX)^2/rB)*exp((rB-rA))),0.8676470588235294,0.8051567896118248,4,5,9
((rB/(rX)^2)*exp((rA-rB))),0.8676470588235294,0.8051567896118248,4,5,9
(exp((rX-rA))*sqrt((rX/rB))),0.8676470588235294,0.8051498825804669,4,5,9
(exp((rA-rX))*sqrt((rB/rX))),0.8676470588235294,0.8051498825804669,4,5,9
((exp(-rA)-exp(-rB))-(rX/rA)),0.8676470588235294,0.8046208039784501,4,7,9
(exp((rB-rA))-exp((rX/rA))),0.8676470588235294,0.7951636966431828,4,5,9
(((rA)^2+(rB*rX))/log(rX)),0.8676470588235294,0.8035654095869595,4,5,9
(exp((rX-rA))/sqrt((rB*xX))),0.8676470588235294,0.8035626467744164,4,5,9
(sqrt(exp(rB))*(exp(rA)/(rX)^2)),0.8676470588235294,0.8109186351706036,3,6,9
(((rX)^2/rB)/((rA*xX))^2),0.8676470588235294,0.8109255422019617,4,5,9
(((rX)^2/exp(rA))/sqrt(rB)),0.8676470588235294,0.8019906064373533,3,5,8
(((rB/rX)-(rX/rA))/xX),0.8676470588235294,0.8167053460422711,5,4,9
(exp((rB+rX))/(rA*rB)),0.8676470588235294,0.8251070589860479,4,4,8
((exp(rX)/rA)+(exp(-xX)/rB)),0.8676470588235294,0.8251042961735046,4,6,9
(((rX)^2/rA)-sqrt((rA*rB))),0.8676470588235294,0.8240502831882857,4,5,9
((exp(rX))^2/((rA)^2*sqrt(rB))),0.8676470588235294,0.8235267302113553,3,6,9
((exp(rX)/rA)/sqrt(sqrt(rB))),0.8676470588235294,0.8219505456554772,3,5,8
((rA/(rX)^2)-((xX)^2/rB)),0.8676470588235294,0.8214325183036332,4,5,9
(((rX)^2/rA)-sqrt((rB*rX))),0.8676470588235294,0.8214269926785468,4,5,9
(((rB/rA))^2*exp((rX/rB))),0.8676470588235294,0.8198549523414836,4,5,9
(((rA/rB))^2/exp((rX/rB))),0.8676470588235294,0.8198549523414836,4,5,9
(((rA+rB)*sqrt(rA))/(rX)^2),0.8676470588235294,0.8166984390109132,4,5,9
((rX/(rA*xX))/sqrt(rB)),0.8676470588235294,0.8109255422019617,4,4,8
((rX/rA)+(log(rX)/exp(rB))),0.8676470588235294,0.8161721232214394,4,5,9
(((rX/rA))^2*(exp(rX)/rB)),0.8676470588235294,0.8156540958695953,4,5,9
((rB)^-1+(exp(rX)/rA)),0.8676470588235294,0.8151277800801215,3,5,8
(exp((rX/rA))*(rX/sqrt(rB))),0.8676470588235294,0.8146000828843762,4,5,9
(((rX/rA))^2+sqrt((rA/rB))),0.8676470588235294,0.8140710042823593,4,5,9
((rB+rX)+(rA/log(rX))),0.8676470588235294,0.8130169912971406,4,4,8
(((rX/rA))^2*(rX/sqrt(rB))),0.8676470588235294,0.8124989639452963,4,5,9
(((rA/rX))^2*(sqrt(rB)/rX)),0.8676470588235294,0.8124989639452963,4,5,9
(((rX)^2/rA)*exp((xX/rB))),0.8676470588235294,0.8114532393977069,4,5,9
(((rX/rA))^2*(rX/exp(rB))),0.8676470588235294,0.8019988948749827,4,5,9
(exp((rX/rA))+exp(-(rB)^2)),0.8676470588235294,0.780980798452825,3,6,8
((exp(rA)*sqrt(rB))/(rX)^2),0.8676470588235294,0.8019906064373533,3,5,8
((exp(-rX)-exp(-rB))-(rX/rA)),0.8676470588235294,0.7967412626053323,4,7,9
(exp(-(rB/rX))-exp((rA-rX))),0.8676470588235294,0.7977952755905513,4,6,9
(exp((rX-rA))*log((rB*xX))),0.8676470588235294,0.8014670534604228,4,5,9
(((rA/rX))^2*sqrt((rB/rX))),0.8676470588235294,0.7977897499654649,4,5,9
(((rA*xX)+(rA+rB))/rX),0.8676470588235294,0.7972744854261637,5,4,9
(((rX/rA))^2*sqrt((rX/rB))),0.8676470588235294,0.7972648155822627,4,5,9
((exp(xX)-exp(-rB))-(rX/rA)),0.8676470588235294,0.7972648155822626,4,6,9
(exp((rA-rX))+exp((rB*xX))),0.8676470588235294,0.7967426440116039,4,5,9
(((rA+rB)*sqrt(rA))/exp(rX)),0.8676470588235294,0.7967426440116038,4,5,9
((exp(rX)/(rA+rB))/sqrt(rA)),0.8676470588235294,0.7967426440116038,4,5,9
(exp((rX-rA))*exp(-(rB/rX))),0.8676470588235294,0.7962218538472166,4,6,9
((exp(-rB)/xX)/((rA*xX))^2),0.8676470588235294,0.7731040198922503,4,6,9
(exp((rA-rX))/exp(-(rB/rX))),0.8676470588235294,0.7962218538472166,4,6,9
(((rX/rA))^2/(xX*exp(rB))),0.8676470588235294,0.7962190910346733,4,5,9
(((rX/rA))^2*(exp(rB)/rB)),0.8676470588235294,0.776253626191463,4,5,9
(((xX)^2*exp(rB))-(rX/rA)),0.8676470588235294,0.7962149468158585,4,5,9
((rA/rX)+((rB*xX)/rA)),0.8676470588235294,0.7956941566514713,5,4,9
(exp(-(rX/rB))-exp((rX-rA))),0.8676470588235294,0.7956913938389281,4,6,9
((rX/sqrt(rB))/((rA*xX))^2),0.8676470588235294,0.7956900124326565,4,5,9
(((rA/rX))^2*(rB/exp(rB))),0.8676470588235294,0.7767785605746651,4,5,9
(exp((rX-rA))+exp(-(rA*rB))),0.8676470588235294,0.7773034949578672,4,6,9
(((rA/rX))^2*(xX*sqrt(rB))),0.8676470588235294,0.7983146843486668,4,5,9
((xX*exp(rB))-(rX/rA)),0.8676470588235294,0.7977938941842796,4,4,8
(((rA/rX))^2*sqrt((rB/rA))),0.8676470588235294,0.7983215913800249,4,5,9
(((rX/rA))^2/(xX*sqrt(rB))),0.8676470588235294,0.7988410001381405,4,5,9
((rA+(rA+rB))/sqrt(log(rX))),0.8676470588235294,0.8014656720541511,4,5,9
((rB*log(rX))-sqrt((rA*rB))),0.8676470588235294,0.80041856610029,4,5,9
(((rA)^2+(rB)^2)/log(rX)),0.8676470588235294,0.8004130404752038,3,5,8
((rA+rB)/((rA*xX)-rX)),0.8676470588235294,0.7999005387484459,5,4,9
((rA+rX)/((rB*xX)-rX)),0.8676470588235294,0.7998977759359028,5,4,9
(exp((rB*rX))/(rA*rB)),0.8676470588235294,0.7998936317170879,4,4,8
(((rX/rA)-(rB/rX))-xX),0.8676470588235294,0.7993769857715154,5,4,9
((rA+rX)/(rA+(rB*xX))),0.8676470588235294,0.7993728415527006,5,4,9
(sqrt((rB/rX))-(rX/rA)),0.8676470588235294,0.7993673159276143,4,4,8
(((rX)^2/rA)/sqrt((rA*rB))),0.8676470588235294,0.7983215913800249,4,5,9
(exp(sqrt(rB))*(exp(rA)/(rX)^2)),0.8676470588235294,0.7988451443569554,3,6,9
(((rA*xX)*(rA+rB))/rX),0.8676470588235294,0.7731040198922503,5,4,9
(sqrt((rB/rX))/exp((rB/rA))),0.8676470588235294,0.7988382373255974,4,5,9
(exp((rB/rA))*sqrt((rX/rB))),0.8676470588235294,0.7988382373255974,4,5,9
((xX)^-1/(rA+(rB*xX))),0.8529411764705882,0.7751982317999724,4,5,9
(((rX/rA))^2+(log(rB))^2),0.8529411764705882,0.7794129023345766,3,5,8
((log(rB)/exp(rX))-(rX/rA)),0.8529411764705882,0.7736248100566376,4,5,9
((rB*(rA-rB))/sqrt(log(rX))),0.8529411764705882,0.7804572454758943,4,5,9
(exp(-(rB*xX))/((rA*xX))^2),0.8529411764705882,0.7704738223511534,4,6,9
(((rB/rX)-(xX)^-1)/rA),0.8529411764705882,0.7720513883133029,4,5,9
(((rX/rA))^2/exp((rB/rA))),0.8529411764705882,0.7799364553115071,4,5,9
((exp(rB)/rB)/((rA*xX))^2),0.8529411764705882,0.7694267163972925,4,5,9
((rA/log(rX))*log((rA+rB))),0.8529411764705882,0.775731454620804,4,5,9
(exp((rA/rX))+exp((rB/rX))),0.8529411764705882,0.7783588893493576,4,5,9
(exp((rX/rA))+exp((xX/rB))),0.8529411764705882,0.7725777041027767,4,5,9
(exp((rB+rX))/(rB*(rA)^2)),0.8529411764705882,0.7678505318414146,4,5,9
(((rX/rA)*exp(rB))/rB),0.8529411764705882,0.7725818483215914,4,4,8
(((rA/rX))^2*exp((rB/rA))),0.8529411764705882,0.7799364553115071,4,5,9
(exp((rB/rA))/sqrt((rB*xX))),0.8529411764705882,0.7815071142422987,4,5,9
((rB/(rA)^2)+(log(rX)/rB)),0.8529411764705882,0.844015748031496,4,5,9
(exp((rX-rB))/(xX*(rA)^2)),0.8529411764705882,0.7815112584611134,4,5,9
(exp((rB)^2)*((rA-rX)/rA)),0.8529411764705882,0.7956872496201133,4,5,9
((exp(rX)/rA)+(sqrt(xX)/rB)),0.8529411764705882,0.817752451996132,4,5,9
(((rA*rB)/rX)/exp((rB)^2)),0.8529411764705882,0.8093396878021826,4,5,9
(exp((rB)^2)*(rX/(rA*rB))),0.8529411764705882,0.8088147534189805,4,5,9
((rX*exp(rB))*log((rA/rX))),0.8529411764705882,0.8077704102776627,4,5,9
((rA-rX)*((rA-rB)-rX)),0.8529411764705882,0.8072454758944605,5,4,9
((rA-rX)*(exp(rB)*sqrt(xX))),0.8529411764705882,0.7993659345213426,4,5,9
(((rA-rX)*exp(rB))/sqrt(rX)),0.8529411764705882,0.7983160657549384,4,5,9
(exp(-(rA/rB))+exp(-(rB/rX))),0.8529411764705882,0.7977938941842796,4,7,9
((log(rA)*sqrt(rB))/(log(rX))^2),0.8529411764705882,0.7977869871529216,3,6,9
(exp(rB)*(sqrt(rA)-sqrt(rX))),0.8529411764705882,0.7972648155822626,3,5,8
(((rA)^2/rX)-(rX-rB)),0.8529411764705882,0.7830888244232628,4,4,8
(((rA+rB)*exp(rA))/log(rX)),0.8529411764705882,0.7647036883547451,4,5,9
(exp((rB)^2)*log((rA/rX))),0.8529411764705882,0.7951636966431828,3,5,8
((exp(rB)*log(rA))/(log(rX))^2),0.8529411764705882,0.7951609338306396,3,6,9
(((rA-rX)*exp(rB))/sqrt(rA)),0.8529411764705882,0.7946401436662522,4,5,9
(exp((rB)^2)*(sqrt(rA)-sqrt(rX))),0.8529411764705882,0.7946401436662522,3,6,9
((rB*log(rA))/(log(rX))^2),0.8529411764705882,0.7946387622599806,3,5,8
((rX/(rA)^2)*exp((rX-rB))),0.8529411764705882,0.7935930377123912,4,5,9
((rA/rX)*exp((rB/rX))),0.8529411764705882,0.792018234562785,4,4,8
(exp((rB)^2)*((rA-rX)/rX)),0.8529411764705882,0.7909642215775661,4,5,9
((rA-rX)*(xX+(rB/rX))),0.8529411764705882,0.7904365243818207,5,4,9
((rA-rX)*(xX+(rB/rA))),0.8529411764705882,0.7899115899986185,5,4,9
((rA/rX)+(rB/(rA+rX))),0.8529411764705882,0.7888658654510292,5,4,9
(((rX-rB)/rA)-(rA/rX)),0.8529411764705882,0.7872896808951513,5,4,9
((log(rA)/(rB-rX))/log(rX)),0.8382352941176471,0.7757328360270755,4,5,9
(((rA)^2-(rB)^2)/(rB-rX)),0.8382352941176471,0.7715305981489156,4,5,9
((rB+(rA/xX))/(rX)^2),0.8382352941176471,0.8119726481558226,4,4,8
(exp((rB)^2)/(rA*(rB*xX))),0.8382352941176471,0.7962149468158586,4,5,9
